timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.D
2021-11-27T00:00:00Z,0.15371421,0.15577679,0.15371421,0.15577679,0.99,0.15371421,0.15577679,0.15371421,0.15577679,0.99,0
2021-11-23T00:00:00Z,0.14920507,0.27572176,0.14291395,0.27472645,1327.89,0.14920507,0.27572176,0.14291395,0.27472645,1327.89,1327
2021-11-22T00:00:00Z,0.44826886,0.49802969,0.26900331,0.26900331,720.66,0.44826886,0.49802969,0.26900331,0.26900331,720.66,720
2021-11-20T00:00:00Z,0.27778148,0.28539904,0.27778148,0.28539904,44.17,0.27778148,0.28539904,0.27778148,0.28539904,44.17,44
2021-11-19T00:00:00Z,0.16735409,0.23231963,0.16735409,0.23231963,210.03,0.16735409,0.23231963,0.16735409,0.23231963,210.03,210
2021-11-18T00:00:00Z,0.15175772,0.15175772,0.14144511,0.14144511,23.90,0.15175772,0.15175772,0.14144511,0.14144511,23.90,23
2021-11-14T00:00:00Z,0.22714013,0.23302811,0.13401916,0.13401916,486.69,0.22714013,0.23302811,0.13401916,0.13401916,486.69,486
2021-11-13T00:00:00Z,0.65592087,0.65592087,0.063675982,0.14570537,1215.63,0.65592087,0.65592087,0.063675982,0.14570537,1215.63,1215
2021-11-12T00:00:00Z,0.63886326,0.63886326,0.63175138,0.63175138,177.50,0.63886326,0.63886326,0.63175138,0.63175138,177.50,177
2021-11-11T00:00:00Z,0.39254355,0.49274250,0.39254355,0.49274250,220.32,0.39254355,0.49274250,0.39254355,0.49274250,220.32,220
2021-11-10T00:00:00Z,0.55680183,0.71521594,0.49973073,0.49973073,633.53,0.55680183,0.71521594,0.49973073,0.49973073,633.53,633
2021-11-08T00:00:00Z,0.28569385,0.40418563,0.28569385,0.40418563,210.36,0.28569385,0.40418563,0.28569385,0.40418563,210.36,210
2021-11-07T00:00:00Z,0.17847284,0.22734503,0.17847284,0.22734503,169.58,0.17847284,0.22734503,0.17847284,0.22734503,169.58,169
2021-11-06T00:00:00Z,0.20370141,0.20567734,0.20370141,0.20489615,187.13,0.20370141,0.20567734,0.20370141,0.20489615,187.13,187
2021-11-05T00:00:00Z,0.17772060,0.17772060,0.17550913,0.17550913,3.25,0.17772060,0.17772060,0.17550913,0.17550913,3.25,3
2021-11-04T00:00:00Z,0.38303736,0.38303736,0.24206999,0.24206999,287.32,0.38303736,0.38303736,0.24206999,0.24206999,287.32,287
2021-11-03T00:00:00Z,0.30383347,0.44662519,0.23605449,0.44662519,1085.80,0.30383347,0.44662519,0.23605449,0.44662519,1085.80,1085
2021-11-02T00:00:00Z,0.74604059,8.88616262,0.72394959,0.72394959,2656.95,0.74604059,8.88616262,0.72394959,0.72394959,2656.95,2656
2021-11-01T00:00:00Z,0.71438815,0.74528185,0.71438815,0.74528185,174.13,0.71438815,0.74528185,0.71438815,0.74528185,174.13,174
2021-10-31T00:00:00Z,0.57310550,0.64862310,0.56847585,0.64862310,167.01,0.57310550,0.64862310,0.56847585,0.64862310,167.01,167
2021-10-29T00:00:00Z,0.43041291,0.51149260,0.43041291,0.51149260,176.38,0.43041291,0.51149260,0.43041291,0.51149260,176.38,176
2021-10-28T00:00:00Z,0.31001010,0.33857203,0.31001010,0.33857203,64.30,0.31001010,0.33857203,0.31001010,0.33857203,64.30,64
2021-10-26T00:00:00Z,0.30637091,0.30637091,0.29984689,0.29984689,2.24,0.30637091,0.30637091,0.29984689,0.29984689,2.24,2
2021-10-25T00:00:00Z,0.21422795,0.22145946,0.21422795,0.22145946,211.05,0.21422795,0.22145946,0.21422795,0.22145946,211.05,211
2021-10-24T00:00:00Z,0.55630557,2.39743031,0.048820276,0.21140177,3705.89,0.55630557,2.39743031,0.048820276,0.21140177,3705.89,3705
2021-10-23T00:00:00Z,46.67153312,48.99629114,1.12758830,3.82471633,9231.71,46.67153312,48.99629114,1.12758830,3.82471633,9231.71,9231
2021-10-22T00:00:00Z,52.04958410,67.04272703,41.88064638,60.87670367,4465.42,52.04958410,67.04272703,41.88064638,60.87670367,4465.42,4465
2021-10-21T00:00:00Z,41.65248609,52.50512600,40.59603562,52.50512600,2648.34,41.65248609,52.50512600,40.59603562,52.50512600,2648.34,2648
2021-10-20T00:00:00Z,36.62316532,39.27870464,30.46472476,35.13973689,2208.54,36.62316532,39.27870464,30.46472476,35.13973689,2208.54,2208
2021-10-19T00:00:00Z,40.18072567,46.18358055,35.13119692,35.92267575,2734.89,40.18072567,46.18358055,35.13119692,35.92267575,2734.89,2734
2021-10-18T00:00:00Z,34.79775210,37.88465890,33.88203266,37.88465890,1278.71,34.79775210,37.88465890,33.88203266,37.88465890,1278.71,1278
2021-10-17T00:00:00Z,33.52989748,33.68523221,33.52989748,33.68523221,84.21,33.52989748,33.68523221,33.52989748,33.68523221,84.21,84
2021-10-16T00:00:00Z,35.27110834,41.70332916,34.90683079,35.02252786,3151.73,35.27110834,41.70332916,34.90683079,35.02252786,3151.73,3151
2021-10-15T00:00:00Z,37.74749813,104.86204298,30.17086884,30.17086884,11413.84,37.74749813,104.86204298,30.17086884,30.17086884,11413.84,11413
2021-10-14T00:00:00Z,49.45822330,75.97932913,26.40668945,29.25718714,22060.39,49.45822330,75.97932913,26.40668945,29.25718714,22060.39,22060
2021-10-13T00:00:00Z,42.44377051,65.68868043,29.30904689,45.69782172,26497.20,42.44377051,65.68868043,29.30904689,45.69782172,26497.20,26497
2021-10-12T00:00:00Z,31.29896612,47.00225842,19.88268398,47.00225842,20829.86,31.29896612,47.00225842,19.88268398,47.00225842,20829.86,20829
2021-10-11T00:00:00Z,19.05171182,39.16492338,14.62519580,37.96663098,22812.21,19.05171182,39.16492338,14.62519580,37.96663098,22812.21,22812
2021-10-09T00:00:00Z,20.86470405,24.72212549,20.86223478,20.98826117,2263.18,20.86470405,24.72212549,20.86223478,20.98826117,2263.18,2263
2021-10-08T00:00:00Z,19.89973773,39.92933610,13.07885102,27.09120955,12728.77,19.89973773,39.92933610,13.07885102,27.09120955,12728.77,12728
2021-10-07T00:00:00Z,21.52657678,36.10215921,17.63011473,17.63011473,8290.49,21.52657678,36.10215921,17.63011473,17.63011473,8290.49,8290
2021-10-06T00:00:00Z,19.75912965,20.08870903,19.22756283,19.81407124,3246.33,19.75912965,20.08870903,19.22756283,19.81407124,3246.33,3246
2021-10-05T00:00:00Z,14.39739873,17.89955969,14.39739873,17.89955969,3308.27,14.39739873,17.89955969,14.39739873,17.89955969,3308.27,3308
2021-10-04T00:00:00Z,12.05688635,13.62073308,10.98316094,13.62073308,3521.35,12.05688635,13.62073308,10.98316094,13.62073308,3521.35,3521
2021-10-03T00:00:00Z,11.03098009,14.11246143,9.62257228,14.11246143,3400.49,11.03098009,14.11246143,9.62257228,14.11246143,3400.49,3400
2021-10-02T00:00:00Z,12.23698741,12.52203268,9.44494879,11.76349574,1951.51,12.23698741,12.52203268,9.44494879,11.76349574,1951.51,1951
2021-10-01T00:00:00Z,13.28168318,14.64565614,13.28168318,14.56816114,1316.44,13.28168318,14.64565614,13.28168318,14.56816114,1316.44,1316
2021-09-29T00:00:00Z,9.49914354,11.73029319,8.06468962,11.73029319,2567.59,9.49914354,11.73029319,8.06468962,11.73029319,2567.59,2567
2021-09-28T00:00:00Z,10.53967255,10.53967255,9.69321990,9.69321990,216.18,10.53967255,10.53967255,9.69321990,9.69321990,216.18,216
2021-09-26T00:00:00Z,9.18707476,9.61816400,9.18707476,9.61816400,643.14,9.18707476,9.61816400,9.18707476,9.61816400,643.14,643
2021-09-25T00:00:00Z,9.10849462,19.18275334,8.35801902,8.35801902,4643.79,9.10849462,19.18275334,8.35801902,8.35801902,4643.79,4643
2021-09-23T00:00:00Z,8.75826808,8.96824197,8.75826808,8.96824197,1056.11,8.75826808,8.96824197,8.75826808,8.96824197,1056.11,1056
2021-09-22T00:00:00Z,7.22278181,8.59234947,7.22278181,8.59234947,2180.95,7.22278181,8.59234947,7.22278181,8.59234947,2180.95,2180
2021-09-18T00:00:00Z,9.08072432,9.17594597,9.08072432,9.17594597,2162.95,9.08072432,9.17594597,9.08072432,9.17594597,2162.95,2162
2021-09-17T00:00:00Z,9.94038452,9.94038452,9.42627797,9.42627797,304.37,9.94038452,9.94038452,9.42627797,9.42627797,304.37,304
2021-09-15T00:00:00Z,9.23742251,10.04706766,9.23742251,10.04706766,2312.12,9.23742251,10.04706766,9.23742251,10.04706766,2312.12,2312
2021-09-14T00:00:00Z,8.94517809,9.35644535,8.94517809,9.00311746,2086.71,8.94517809,9.35644535,8.94517809,9.00311746,2086.71,2086
2021-09-12T00:00:00Z,9.27917448,9.66942843,9.27917448,9.53780490,883.28,9.27917448,9.66942843,9.27917448,9.53780490,883.28,883
2021-09-11T00:00:00Z,9.31238602,9.47925377,9.31238602,9.47925377,730.91,9.31238602,9.47925377,9.31238602,9.47925377,730.91,730
2021-09-09T00:00:00Z,10.21362418,10.21362418,9.99353381,10.06909940,506.79,10.21362418,10.21362418,9.99353381,10.06909940,506.79,506
2021-09-08T00:00:00Z,10.66009131,10.85508552,10.41230462,10.41230462,2857.76,10.66009131,10.85508552,10.41230462,10.41230462,2857.76,2857
2021-09-07T00:00:00Z,11.84959131,11.84959131,9.68416125,10.68427103,16384.26,11.84959131,11.84959131,9.68416125,10.68427103,16384.26,16384
2021-09-06T00:00:00Z,12.88750836,12.88750836,11.11898429,11.18538270,6136.73,12.88750836,12.88750836,11.11898429,11.18538270,6136.73,6136
2021-09-05T00:00:00Z,12.75586729,12.96711382,12.75586729,12.96711382,366.43,12.75586729,12.96711382,12.75586729,12.96711382,366.43,366
2021-09-04T00:00:00Z,12.61972080,12.61972080,12.45079607,12.45079607,2739.18,12.61972080,12.61972080,12.45079607,12.45079607,2739.18,2739
2021-09-03T00:00:00Z,13.71767540,14.26658618,12.41657679,12.41657679,7267.52,13.71767540,14.26658618,12.41657679,12.41657679,7267.52,7267
