timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.?,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2021-10-31T00:00:00Z,1.87416095,1.99923068,1.79927795,1.94204871,1709381073.67,1.87237028,1.99835038,1.79801124,1.94150049,1004724573.62,,1004724573,81521307,530588794,92546397
2021-10-30T00:00:00Z,2.02674908,2.03237533,1.83432882,1.87611074,1402370391.48,2.02413755,2.02930232,1.83167780,1.87311721,873939256.87,,873939256,63530827,383328227,81572080
2021-10-29T00:00:00Z,2.14178313,2.24170931,1.93056150,2.03032150,2930873897.56,2.13790479,2.23222161,1.92649478,2.02682525,1803061774.06,0,1803061774,112317416,889692199,125802506
2021-10-28T00:00:00Z,1.76457952,2.18610265,1.76457952,2.14023069,4291785371.34,1.75973642,2.18304587,1.75973642,2.13759768,2585639194.10,370,2585639194,191953103,1297940713,216251989
2021-10-27T00:00:00Z,1.74082474,1.94163848,1.60238919,1.76538393,3791938476.55,1.73694975,1.93508372,1.60390163,1.75918651,2075915166.62,,2075915166,164497348,1362993557,188532403
2021-10-26T00:00:00Z,1.67827090,1.85888910,1.65622979,1.73945562,2132908909.16,1.67495888,1.85464672,1.65269791,1.73618086,1233374299.42,,1233374299,88237726,697679939,113616943
2021-10-25T00:00:00Z,1.57471394,1.68448911,1.56788220,1.67428367,1138277531.29,1.57237860,1.68186469,1.56722933,1.67187290,636985010.50,,636985010,43830903,395881845,61579771
2021-10-24T00:00:00Z,1.64318195,1.64831759,1.53141514,1.57598099,1029884935.35,1.64183744,1.64611622,1.53060156,1.57425802,562116301.99,,562116301,35216709,374316885,58235038
2021-10-23T00:00:00Z,1.52159258,1.68257258,1.50330844,1.64490055,1504326951.86,1.51868439,1.67903848,1.50111365,1.64248717,796117743.91,,796117743,55802756,543851667,108554783
2021-10-22T00:00:00Z,1.50663625,1.57709537,1.49109938,1.52021595,1017312495.20,1.50500033,1.57478010,1.48888526,1.51847723,568058190.16,0,568058190,42635533,348417122,58201648
2021-10-21T00:00:00Z,1.53553629,1.63049262,1.47368689,1.51160761,1320106068.52,1.53422690,1.62790457,1.47310490,1.51062390,711022147.40,0,711022147,64738592,462534039,81811288
2021-10-20T00:00:00Z,1.47487653,1.55494874,1.45139656,1.53381332,999370673.82,1.47349352,1.55497790,1.45104292,1.53241921,559510729.07,,559510729,40015224,339413297,60431422
2021-10-19T00:00:00Z,1.48356499,1.53416529,1.43832941,1.47566133,832399488.48,1.48085626,1.53154127,1.43570161,1.47368022,450956613.71,,450956613,27258719,305404146,48780009
2021-10-18T00:00:00Z,1.46323949,1.62439778,1.44769206,1.48670239,1810100922.63,1.45810740,1.61795663,1.44330055,1.48183049,930230197.19,,930230197,49135232,716970770,113764722
2021-10-17T00:00:00Z,1.51097148,1.55514898,1.41697829,1.46292047,951374170.92,1.50626534,1.54972888,1.41241650,1.45805105,476282032.94,,476282032,29447037,392274999,53370101
2021-10-16T00:00:00Z,1.61290501,1.62823526,1.49499289,1.51389408,2078260460.42,1.59597376,1.60389074,1.48805815,1.50647583,985269540.91,0,985269540,40037078,955342058,97611781
2021-10-15T00:00:00Z,1.26481169,1.71379785,1.24026053,1.59860642,5540733445.67,1.26448274,1.64343341,1.24110103,1.59583863,3208870177.80,,3208870177,203850443,1774217735,353795088
2021-10-14T00:00:00Z,1.24150839,1.29876439,1.22897086,1.26633618,637150143.19,1.24094251,1.29479324,1.22856972,1.26503457,317005707.86,,317005707,25022321,254472242,40649870
2021-10-13T00:00:00Z,1.22390105,1.26549759,1.19206359,1.24090859,646332845.07,1.22353163,1.26566457,1.19250571,1.24073416,343180669.73,,343180669,26381000,236791213,39979962
2021-10-12T00:00:00Z,1.24339020,1.24452711,1.15316591,1.22438700,789220435.14,1.24323187,1.24408341,1.15287846,1.22409859,422124926.73,,422124926,22599900,298525920,45969686
2021-10-11T00:00:00Z,1.24471031,1.31109174,1.21585969,1.24401542,632966410.82,1.24426486,1.31080606,1.21604080,1.24376776,340834741.93,,340834741,13531993,240920166,37679508
2021-10-10T00:00:00Z,1.35119471,1.35754421,1.23693805,1.24589409,616307400.04,1.35101124,1.35611161,1.23643938,1.24535492,339559341.32,,339559341,15828279,220524686,40395092
2021-10-09T00:00:00Z,1.34540125,1.38363733,1.32722133,1.35155927,690081976.72,1.34501442,1.38347763,1.32710048,1.35142378,398663644.06,,398663644,13570665,235341285,42506382
2021-10-08T00:00:00Z,1.27683191,1.43920942,1.27160301,1.34571745,1330808404.27,1.27650215,1.43897065,1.27128005,1.34543808,744362433.38,,744362433,43521659,462975469,79948841
2021-10-07T00:00:00Z,1.25694797,1.31041324,1.22771285,1.27653361,826533815.42,1.25667706,1.30976436,1.22724343,1.27621094,453421803.27,,453421803,42278448,286906108,43927455
2021-10-06T00:00:00Z,1.31529802,1.32711440,1.20593309,1.25768637,889256231.14,1.31506048,1.32656591,1.20710125,1.25735843,507913618.59,0,507913618,37315021,294465721,49561869
2021-10-05T00:00:00Z,1.27557271,1.34331396,1.26830318,1.31589924,701175582.93,1.27525609,1.34367160,1.26844575,1.31572043,391156328.26,0,391156328,20136621,245325820,44556812
2021-10-04T00:00:00Z,1.32501484,1.32890122,1.23832643,1.27595464,877300443.92,1.32492384,1.32894809,1.23843929,1.27566442,506411184.86,1,506411184,26268044,282607775,62013438
2021-10-03T00:00:00Z,1.29152374,1.34388494,1.27475115,1.32446150,823810672.59,1.29129185,1.34359564,1.27484320,1.32434422,445312244.69,,445312244,21273953,292116471,65108003
2021-10-02T00:00:00Z,1.26514832,1.35453493,1.22316488,1.29184367,842480689.33,1.26509898,1.35400513,1.22311657,1.29130554,427184555.27,,427184555,21940338,311674110,81681684
2021-10-01T00:00:00Z,1.12718769,1.27027231,1.12718769,1.26343216,986930073.61,1.12679375,1.27075765,1.12679375,1.26362199,547722656.72,,547722656,31480830,338485297,69241288
2021-09-30T00:00:00Z,1.10031948,1.15188851,1.09621587,1.12739399,609879873.20,1.10014569,1.15181446,1.09636887,1.12700174,328254330.89,,328254330,15284585,214934976,51405979
2021-09-29T00:00:00Z,1.05121431,1.11469447,1.04673827,1.10098477,606300234.66,1.05116551,1.11423391,1.04672218,1.10093939,317775935.76,,317775935,14278422,221658955,52586920
2021-09-28T00:00:00Z,1.08675992,1.11193873,1.04806700,1.05258208,587917738.44,1.08677208,1.11115626,1.04799043,1.05252584,293735656.81,,293735656,16150076,226535794,51496210
2021-09-27T00:00:00Z,1.12452781,1.16747639,1.08366583,1.08674164,691003728.17,1.12416887,1.16629446,1.08325602,1.08647255,331093219.13,,331093219,23825580,270547171,65537757
2021-09-26T00:00:00Z,1.12271057,1.16886009,1.03773700,1.12473974,933888944.70,1.12242059,1.16864799,1.03902008,1.12455664,453427943.58,,453427943,40627034,390907575,48926391
2021-09-25T00:00:00Z,1.12834281,1.14669933,1.08640704,1.12350381,783212718.55,1.12807474,1.14625123,1.08653541,1.12312739,365130618.20,123201,365130618,51834515,300042986,66081396
2021-09-24T00:00:00Z,1.22587187,1.23037767,1.05672291,1.12947740,1112774720.77,1.22587466,1.22946593,1.05695890,1.12928808,576074028.42,123856,576074028,35447960,442050026,59078849
2021-09-23T00:00:00Z,1.23142121,1.24803203,1.18001247,1.22601891,998790104.51,1.23136003,1.24828366,1.18070778,1.22617156,490352608.81,821,490352608,51236795,382211706,74988172
2021-09-22T00:00:00Z,1.04901719,1.23834178,1.03620644,1.23253606,1510995495.21,1.04866990,1.23814916,1.03660875,1.23249111,882060413.10,32120,882060413,48157749,482401193,98344018
2021-09-21T00:00:00Z,1.13601298,1.18400613,1.01667796,1.04789481,1536984016.13,1.13596748,1.18310261,1.01655332,1.04761172,869466254.57,,869466254,51626351,523313598,92577811
2021-09-20T00:00:00Z,1.31635350,1.31635350,1.09838851,1.13729976,1705126387.98,1.31623069,1.31623069,1.09783486,1.13696491,932286726.88,,932286726,102499870,602393661,67946129
2021-09-19T00:00:00Z,1.36751837,1.37277594,1.30375365,1.31678432,781713347.06,1.36675662,1.37175408,1.30375294,1.31660447,367451512.70,,367451512,44848991,314231441,55181401
2021-09-18T00:00:00Z,1.42437227,1.44285162,1.33793354,1.36746976,997003720.89,1.42391467,1.44268586,1.33741804,1.36701519,510553724.87,5469,510553724,50848426,359740717,75855381
2021-09-17T00:00:00Z,1.38392534,1.47427621,1.30457295,1.42537100,1310153797.32,1.38353475,1.48216472,1.30398386,1.42513560,702357721.30,5701,702357721,78701999,414038662,115049712
2021-09-16T00:00:00Z,1.41701463,1.50060912,1.35211041,1.38679209,1503552527.65,1.41683085,1.50042714,1.35219757,1.38649555,806791369.92,13,806791369,74873011,534643893,87244239
2021-09-15T00:00:00Z,1.32023457,1.42214721,1.31877178,1.41640896,1085905391.27,1.31977434,1.42194071,1.31880575,1.41614587,555750014.35,0,555750014,42654176,409531865,77969333
2021-09-14T00:00:00Z,1.24981279,1.35062566,1.22606932,1.32086306,1194127253.63,1.24953424,1.35048295,1.22062015,1.32022840,560884888.22,0,560884888,51481268,497332817,84428278
2021-09-13T00:00:00Z,1.32957765,1.34896451,1.20030962,1.24882060,1312519001.73,1.32903316,1.34759941,1.20054110,1.24841669,644338826.06,19,644338826,62493430,538093684,67593040
2021-09-12T00:00:00Z,1.31828887,1.40888156,1.27180474,1.32981686,1034319573.96,1.31778850,1.42328213,1.26363773,1.32921323,504636870.92,9,504636870,40015671,425843979,63823042
2021-09-11T00:00:00Z,1.30606209,1.37352282,1.27978082,1.31822216,1186444964.56,1.30547863,1.37222849,1.27936611,1.31772139,533613620.94,3,533613620,54814986,496794234,101222118
2021-09-10T00:00:00Z,1.37109817,1.47385587,1.26958270,1.30668864,1967561296.29,1.37026370,1.47542944,1.26874388,1.30610605,995202916.70,1,995202916,91673734,765269884,115414760
2021-09-09T00:00:00Z,1.33639470,1.45784254,1.28485013,1.36863382,2135804419.32,1.33616486,1.45811251,1.28527613,1.36834315,1078112567.14,0,1078112567,138546780,779026619,140118452
2021-09-08T00:00:00Z,1.36749585,1.39108324,1.19265604,1.33956755,2843342590.11,1.36752063,1.39230536,1.19354217,1.33928942,1427968514.95,0,1427968514,92448544,1071482582,251442948
2021-09-07T00:00:00Z,1.64510586,1.69163694,1.11971820,1.36969155,3878430631.59,1.64492457,1.68777896,1.12341946,1.36943863,2147731218.79,0,2147731218,156365675,1382908986,191424750
2021-09-06T00:00:00Z,1.68005635,1.72147204,1.56897707,1.64450132,1923880479.71,1.67947514,1.72144440,1.56966659,1.64431232,1035521852.02,,1035521852,56520391,650441810,181396426
2021-09-05T00:00:00Z,1.73995288,1.80415210,1.63652508,1.68003053,2728568228.57,1.73952850,1.80528423,1.63643090,1.67921277,1461659278.74,,1461659278,85096978,915888012,265923959
2021-09-04T00:00:00Z,1.45809091,1.74588965,1.44782059,1.73965889,2997051380.93,1.45731997,1.74514878,1.44717490,1.73978056,1669133944.09,,1669133944,87454456,1053421250,187041729
2021-09-03T00:00:00Z,1.44602663,1.50203997,1.40745313,1.45843008,1103648374.05,1.44568781,1.50169975,1.40762319,1.45778036,594374556.46,,594374556,28549425,404221665,76502726
2021-09-02T00:00:00Z,1.47059623,1.52006597,1.42987599,1.44566163,1352654361.94,1.47045095,1.51953556,1.42921910,1.44502791,735468889.06,,735468889,43392310,438937852,134855309
2021-09-01T00:00:00Z,1.33929776,1.50125752,1.31820749,1.47007709,1946076000.27,1.33893405,1.50179760,1.31929084,1.47001430,1093671867.00,,1093671867,60127542,664456519,127820071
2021-08-31T00:00:00Z,1.32105577,1.41951269,1.30382964,1.33798506,1181010511.81,1.32042968,1.41936766,1.30347699,1.33738094,663824854.31,,663824854,38135106,387686067,91364483
2021-08-30T00:00:00Z,1.42187974,1.42262764,1.30926572,1.32220496,984179946.96,1.42164174,1.42164174,1.30838353,1.32117414,542073099.80,,542073099,27772323,338729072,75605451
2021-08-29T00:00:00Z,1.46088628,1.48518826,1.39877863,1.42183973,707723701.22,1.46017747,1.48437606,1.39866441,1.42133959,350238165.40,,350238165,22554412,271541574,63389549
2021-08-28T00:00:00Z,1.52097868,1.53099489,1.44466314,1.46037142,764938802.46,1.52100492,1.53049790,1.44433842,1.45997432,385090676.06,,385090676,22117464,278067480,79663180
2021-08-27T00:00:00Z,1.37535358,1.52011062,1.35521026,1.51752067,1211555130.14,1.37476175,1.52016036,1.35629052,1.51744534,632722293.00,,632722292,34689221,443236095,100907520
2021-08-26T00:00:00Z,1.53030584,1.54684514,1.36720173,1.37626765,1159398910.64,1.53004523,1.54473219,1.36678208,1.37521199,593621261.41,352,593621261,30569315,448963342,86244637
2021-08-25T00:00:00Z,1.47820085,1.55648000,1.42623221,1.52920232,1172462661.51,1.47776303,1.55635160,1.42719511,1.52914478,593534045.61,529,593534045,27879336,445755185,105293563
2021-08-24T00:00:00Z,1.62587622,1.62829673,1.43679048,1.47614326,1410989328.54,1.62562441,1.62562441,1.43608412,1.47541131,743146694.10,,743146694,34152384,528629487,105060762
2021-08-23T00:00:00Z,1.62482196,1.73026672,1.59002411,1.62443767,1267564062.87,1.62434585,1.74242168,1.58966464,1.62417539,675347284.62,,675347284,33142467,458622763,100451547
2021-08-22T00:00:00Z,1.58688354,1.67100749,1.56122222,1.62537889,1503236449.13,1.58637803,1.67027910,1.56173665,1.62498496,764810239.10,38098,764810239,29504479,548383462,160500169
2021-08-21T00:00:00Z,1.55040922,1.70163398,1.51432627,1.58616872,2090372290.69,1.54994563,1.70094970,1.51386488,1.58544376,1117862813.76,93399,1117862813,54984014,749154054,168278008
